AGENCY_NAME,Offense.Description,Offense.Level,TOTAL,UNDER_18_COUNT,EIGHTEEN_TWENTYNINE_COUNT,THIRTY_PLUS_COUNT
RIVERSIDE CO SO,ASSAULT & BATTERY,M,19,4,6,9
RIVERSIDE CO SO,PETTY THEFT,M,44,2,17,25
RIVERSIDE CO SO,BAT:SPOUSE/EX SP/DATE/ETC,M,44,1,9,34
RIVERSIDE CO SO,OBSTRUCT/ETC PUB OFCR/ETC,M,27,1,9,17
RIVERSIDE CO SO,PETTY THEFT RETAIL/ETC,M,4,1,0,3
RIVERSIDE CO SO,POSSESS BURGLARY TOOLS,M,8,1,2,5
RIVERSIDE CO SO,THRTN CRIME:INT:TERRORIZE,M,15,1,3,11
RIVERSIDE CO SO,TRESPASS:INJURE PROPERTY,M,2,1,0,1
RIVERSIDE CO SO,VANDALISM,M,9,1,3,5
RIVERSIDE CO SO,ADW NOT FIREARM,M,7,0,2,5
RIVERSIDE CO SO,ADW/FORCE:POSSIBLE GBI,M,1,0,0,1
RIVERSIDE CO SO,ALTER/ETC IMITATION F/ARM,M,1,0,1,0
RIVERSIDE CO SO,ANNOY/MOLEST CHILDREN -18,M,1,0,0,1
RIVERSIDE CO SO,ANNOYING PHONE CALLS,M,1,0,0,1
RIVERSIDE CO SO,ATTEMPT 496PC:STOLEN PROP,M,1,0,0,1
RIVERSIDE CO SO,BATT EMERGENCY PERSON/ETC,M,1,0,1,0
RIVERSIDE CO SO,BATT PO/EMERG PRSNL/ETC,M,2,0,0,2
RIVERSIDE CO SO,BATTERY,M,8,0,1,7
RIVERSIDE CO SO,BATTERY AGAINST PO,M,1,0,1,0
RIVERSIDE CO SO,BATTERY ON PERSON,M,5,0,1,4
RIVERSIDE CO SO,BATTERY:SPOUSE/ETC,M,5,0,2,3
RIVERSIDE CO SO,BEGGING,M,1,0,0,1
RIVERSIDE CO SO,CARRY SWITCHBLADE KNIFE,M,1,0,1,0
RIVERSIDE CO SO,CNTL SUB PARAPHERNALIA,M,1,0,0,1
RIVERSIDE CO SO,CONTEMPT:DISOBEY CRT ORDR,M,1,0,0,1
RIVERSIDE CO SO,CONTEMPT:INFLUENCE SENT,M,1,0,0,1
RIVERSIDE CO SO,CONTEMPT:RESIST ORDER/ETC,M,3,0,1,2
RIVERSIDE CO SO,CONTEMPT:VIOL PROTECT ORD,M,1,0,0,1
RIVERSIDE CO SO,CORP INJ ON SPOUSE/COHAB,M,8,0,3,5
RIVERSIDE CO SO,CRPL INJ:SPOUS/COHAB/DATE,M,13,0,3,10
RIVERSIDE CO SO,DAMAGE WIRELES COM DEVICE,M,1,0,0,1
RIVERSIDE CO SO,DEFRAUD INNKEEPER -$400,M,2,0,0,2
RIVERSIDE CO SO,DEFRAUD INNKEEPER -$950,M,2,0,0,2
RIVERSIDE CO SO,DIS CON:LODGE W/O CONSENT,M,12,0,4,8
RIVERSIDE CO SO,DISORD CONDUCT:ALCOHOL,M,176,0,42,134
RIVERSIDE CO SO,DISORD CONDUCT:UI/DRUG,M,20,0,9,11
RIVERSIDE CO SO,DISORDRLY CONDUCT:TOLUENE,M,6,0,1,5
RIVERSIDE CO SO,DISRD CNDCT:LOITER/TOILET,M,1,0,0,1
RIVERSIDE CO SO,DISRD CONDUCT:DRUG W/ALC,M,7,0,2,5
RIVERSIDE CO SO,DRIV:LIC SUSP DUI W/PRIOR,M,1,0,0,1
RIVERSIDE CO SO,DRIV:SUSP/ETC LIC:DUI:VIO,M,9,0,3,6
RIVERSIDE CO SO,DRIVE W/O LICENSE,M,8,0,3,5
RIVERSIDE CO SO,DRIVE:LIC SUSPENDED/ETC,M,7,0,2,5
RIVERSIDE CO SO,DSOBEY DOM REL CRT ORD/PR,M,1,0,0,1
RIVERSIDE CO SO,DUI .08 ALCOHOL:BODLY INJ,M,1,0,1,0
RIVERSIDE CO SO,DUI ALC/DRUGS:BODILY INJ,M,2,0,1,1
RIVERSIDE CO SO,DUI ALCOHOL,M,120,0,39,81
RIVERSIDE CO SO,DUI ALCOHOL AND DRUG,M,31,0,8,23
RIVERSIDE CO SO,DUI ALCOHOL:CAUSE BOD INJ,M,2,0,1,1
RIVERSIDE CO SO,DUI ALCOHOL/0.08 PERCENT,M,22,0,9,13
RIVERSIDE CO SO,DUI ALCOHOL/DRUGS,M,1,0,1,0
RIVERSIDE CO SO,DUI ANY DRUG,M,12,0,5,7
RIVERSIDE CO SO,DUI DRUG,M,3,0,1,2
RIVERSIDE CO SO,DUI:ALCOHOL/DRUGS,M,14,0,3,11
RIVERSIDE CO SO,ELDER/DEP ADLT:HARM/DEATH,M,1,0,0,1
RIVERSIDE CO SO,EMBEZZLE LEASED/RENTD VEH,M,1,0,0,1
RIVERSIDE CO SO,ENTER NONCOMM DWELLING,M,1,0,0,1
RIVERSIDE CO SO,ENTER/REMAIN ON PSTD PROP,M,18,0,4,14
RIVERSIDE CO SO,EXHIB/ETC F/ARM:PO PRESNT,M,1,0,0,1
RIVERSIDE CO SO,EXHIBIT DEADWPN:NOT F/ARM,M,7,0,0,7
RIVERSIDE CO SO,EXHIBIT FIREARM,M,1,0,1,0
RIVERSIDE CO SO,FALSE ID TO SPECIFIC PO,M,1,0,0,1
RIVERSIDE CO SO,FALSE ID TO SPECIFIC PO'S,M,10,0,3,7
RIVERSIDE CO SO,FELON POSS/ETC STUN GUN,M,3,0,0,3
RIVERSIDE CO SO,FIGHT IN PUBLIC PLACE,M,5,0,2,3
RIVERSIDE CO SO,FORCE/ADW-NOT FIREARM:GBI,M,2,0,0,2
RIVERSIDE CO SO,FORCIBLE ENTRY:PROP DAMAG,M,2,0,1,1
RIVERSIDE CO SO,FORGERY,M,3,0,1,2
RIVERSIDE CO SO,FR:TRESP:ENTER/ETC PROP,M,1,0,1,0
RIVERSIDE CO SO,FURNISH DRUGS TO ADDICT,M,1,0,0,1
RIVERSIDE CO SO,HIT AND RUN,M,2,0,1,1
RIVERSIDE CO SO,HIT AND RUN:PROP DAMAGE,M,2,0,1,1
RIVERSIDE CO SO,ILLEGAL SPEED CONTEST:INJ,M,1,0,0,1
RIVERSIDE CO SO,ILLEGALLY STORE FIREWORKS,M,1,0,1,0
RIVERSIDE CO SO,INDECENT EXPOSURE,M,4,0,2,2
RIVERSIDE CO SO,INFLICT INJ/ETC ON CHILD,M,3,0,3,0
RIVERSIDE CO SO,INTENT EVADE PO BICYCLE,M,1,0,1,0
RIVERSIDE CO SO,LOCAL ORDINANCE VIOL,M,1,0,0,1
RIVERSIDE CO SO,LOITER/ETC PRIVATE PROP,M,2,0,1,1
RIVERSIDE CO SO,MFG/ETC UNDETECT KNIVES,M,1,0,0,1
RIVERSIDE CO SO,MISUSE/ETC CHILD SUPPORT,M,1,0,0,1
RIVERSIDE CO SO,OBSTRUCT PUBLIC PLACE,M,1,0,0,1
RIVERSIDE CO SO,OBSTRUCT/RESIST EXEC OFCR,M,1,0,0,1
RIVERSIDE CO SO,OBTAIN AID BY FRAUD,M,1,0,1,0
RIVERSIDE CO SO,OFFENSIVE WORDS:PUBLIC PL,M,3,0,1,2
RIVERSIDE CO SO,OFFICER FILE FALSE REPORT,M,1,0,0,1
RIVERSIDE CO SO,PETTY THEFT:-$950,M,2,0,1,1
RIVERSIDE CO SO,PICKT COURTHSE IMPDE JUST,M,1,0,0,1
RIVERSIDE CO SO,POSS SHOP/LAUNDRY CART,M,2,0,0,2
RIVERSIDE CO SO,POSS STOLEN VEH/VES/ETC,M,1,0,1,0
RIVERSIDE CO SO,POSS UNLAW PARAPHERNALIA,M,26,0,8,18
RIVERSIDE CO SO,POSS/ETC BB/PELLET:PUBBLD,M,1,0,1,0
RIVERSIDE CO SO,POSSESS CNTL SUB,M,19,0,3,16
RIVERSIDE CO SO,POSSESS NARCOTIC CNTL SUB,M,7,0,1,6
RIVERSIDE CO SO,PROSTITUTION,M,3,0,1,2
RIVERSIDE CO SO,REC KNWN STOLN PROP,M,2,0,2,0
RIVERSIDE CO SO,RECKLESS DRIVING,M,2,0,1,1
RIVERSIDE CO SO,RECKLESS DRIVING:HIGHWAY,M,2,0,2,0
RIVERSIDE CO SO,RECKLESS DRIVING:PARK LOT,M,1,0,0,1
RIVERSIDE CO SO,REM SHOPPING/LAUNDRY CART,M,1,0,0,1
RIVERSIDE CO SO,RFUSE GO:OWN REQ:PRIV PRO,M,1,0,0,1
RIVERSIDE CO SO,RFUSE GO:PO REQ PRIV PROP,M,1,0,0,1
RIVERSIDE CO SO,SELL AMMO TO MINOR,M,1,0,1,0
RIVERSIDE CO SO,SHOPLIFTING,M,13,0,4,9
RIVERSIDE CO SO,SOLICIT LEWD ACT,M,1,0,1,0
RIVERSIDE CO SO,TAKE VEH W/O OWNER CONSNT,M,46,0,24,22
RIVERSIDE CO SO,THFT PRSNL PROP/PTY THFT,M,8,0,4,4
RIVERSIDE CO SO,THFT:USE ACCESS CARD DATA,M,1,0,0,1
RIVERSIDE CO SO,THFT/PTY THFT MERCHANDISE,M,1,0,0,1
RIVERSIDE CO SO,THREAT CRIME:INT:TERORIZE,M,4,0,1,3
RIVERSIDE CO SO,THROW SUBSTANCE AT VEH,M,1,0,0,1
RIVERSIDE CO SO,TRESP:FELN REF LV PR PROP,M,9,0,1,8
RIVERSIDE CO SO,TRESPAS NON-PUB VEH CROSS,M,1,0,0,1
RIVERSIDE CO SO,TRESPAS:REFUSE LEAVE PROP,M,4,0,1,3
RIVERSIDE CO SO,TRESPASS PUBLIC BUSINESS,M,5,0,2,3
RIVERSIDE CO SO,TRESPASS:OCC PROP W/O CON,M,8,0,2,6
RIVERSIDE CO SO,TRESPASSING,M,55,0,10,45
RIVERSIDE CO SO,UNDER INFLUENCE CNTL SUB,M,55,0,25,30
RIVERSIDE CO SO,UNREASONABLE NOISE,M,2,0,1,1
RIVERSIDE CO SO,USE ID W/INT DEFRD:W/PC,M,1,0,1,0
RIVERSIDE CO SO,VANDALISM -$400,M,5,0,1,4
RIVERSIDE CO SO,VANDALISM $400 OR MORE,M,1,0,1,0
RIVERSIDE CO SO,VANDALISM:DAMAGE PROPERTY,M,1,0,1,0
RIVERSIDE CO SO,VEND ON/NEAR FREEWAY:W/PR,M,1,0,1,0
RIVERSIDE CO SO,VIO DOM VIO CRT ORD:P/INJ,M,2,0,0,2
RIVERSIDE CO SO,VIO ORD:PREVNT DOMES VIOL,M,35,0,7,28
RIVERSIDE CO SO,VIO PROT ORDER:DOMES:W/PR,M,1,0,0,1
RIVERSIDE CO SO,VIOL PROTECTIVE ORDER:MNR,M,1,0,0,1
RIVERSIDE CO SO,WILLFUL CRUELTY TO CHILD,M,4,0,1,3
RIVERSIDE CO SO,PR PRIS:VIO FEL/ETC:TERM+,X,1,0,0,1
RIVERSIDE CO SO,PRCS VIOLATION,X,8,0,2,6
RIVERSIDE CO SO,PRCS:FLASH INCARCERATION,X,3,0,1,2
RIVERSIDE CO SO,PROB VIOL:REAREST/REVOKE,X,16,0,6,10
RIVERSIDE CO SO,PROB VIOL:REARREST/REVOKE,X,10,0,5,5
RIVERSIDE CO SO,WARRANT:FTA VEH CODE VIOL,X,1,0,1,0
SAN BERNARDINO CO SO,ADW NOT FIREARM,F,99,9,30,60
SAN BERNARDINO CO SO,ROBBERY,F,56,9,29,18
SAN BERNARDINO CO SO,VANDALISM $10000 OR MORE,F,28,8,8,12
SAN BERNARDINO CO SO,BURGLARY,F,106,6,51,49
SAN BERNARDINO CO SO,VANDALISM $400 OR MORE,F,46,6,15,25
SAN BERNARDINO CO SO,POSS STOLEN VEH/VES/ETC,F,228,5,84,139
SAN BERNARDINO CO SO,VEHICLE THEFT,F,39,5,16,18
SAN BERNARDINO CO SO,MURDER,F,5,3,1,1
SAN BERNARDINO CO SO,OBSTRUCT/RESIST EXEC OFF,F,40,3,11,26
SAN BERNARDINO CO SO,REC KNWN STOLN PROP,F,66,3,21,42
SAN BERNARDINO CO SO,BURGLARY:FIRST DEGREE,F,11,2,6,3
SAN BERNARDINO CO SO,EVADING PO:DISREGARD SFTY,F,41,2,19,20
SAN BERNARDINO CO SO,GRAND THEFT,F,17,2,5,10
SAN BERNARDINO CO SO,THRTN CRIME:INT:TERRORIZE,F,27,2,4,21
SAN BERNARDINO CO SO,ACCESSORY,F,5,1,2,2
SAN BERNARDINO CO SO,BATT ON SCHOOL EMP W/INJ,F,1,1,0,0
SAN BERNARDINO CO SO,BATTERY,F,4,1,1,2
SAN BERNARDINO CO SO,CCW ON PERSON,F,2,1,0,1
SAN BERNARDINO CO SO,CONSPIRACY:COMMIT CRIME,F,40,1,24,15
SAN BERNARDINO CO SO,HUMAN TRAFFICKING/-18YRS,F,4,1,0,3
SAN BERNARDINO CO SO,L&L W/CHILD UNDER 14,F,3,1,1,1
SAN BERNARDINO CO SO,ORAL COPULATION,F,1,1,0,0
SAN BERNARDINO CO SO,POSS WEAPON AT SCHOOL,F,1,1,0,0
SAN BERNARDINO CO SO,SODOMY,F,1,1,0,0
SAN BERNARDINO CO SO,TRANSP/SELL NARC/CNTL SUB,F,16,1,8,7
SAN BERNARDINO CO SO,TRESPAS:RES/ETC:SBI THRET,F,1,1,0,0
SAN BERNARDINO CO SO,290 VIOL OOS WK/STU IN CA,F,1,0,0,1
SAN BERNARDINO CO SO,ABANDON CHILD UNDER 14,F,1,0,0,1
SAN BERNARDINO CO SO,ADW NOT F/ARM:PO/FIRE:GBI,F,5,0,2,3
SAN BERNARDINO CO SO,ADW/FORCE:POSSIBLE GBI,F,7,0,2,5
SAN BERNARDINO CO SO,AGGRAVATED ARSON,F,1,0,0,1
SAN BERNARDINO CO SO,ALTER/ETC F/ARM ID MARK,F,1,0,1,0
SAN BERNARDINO CO SO,ALTER/ETC VEHICLE ID NBR,F,2,0,1,1
SAN BERNARDINO CO SO,ANNOY/MOL VICT UNDER 18,F,1,0,0,1
SAN BERNARDINO CO SO,ARSON CAUSING GBI,F,1,0,0,1
SAN BERNARDINO CO SO,ARSON:FOREST LAND,F,3,0,0,3
SAN BERNARDINO CO SO,ARSON:INHABITED STRUCTURE,F,2,0,1,1
SAN BERNARDINO CO SO,ARSON:PROPERTY,F,3,0,1,2
SAN BERNARDINO CO SO,ASLT PO W/FIREARM,F,1,0,0,1
SAN BERNARDINO CO SO,ASLT W/CAUSTIC CHEM/ETC,F,4,0,1,3
SAN BERNARDINO CO SO,ASLT W/FIREARM ON PERSON,F,9,0,4,5
SAN BERNARDINO CO SO,ASLT W/INT COMT RAPE/ETC,F,2,0,0,2
SAN BERNARDINO CO SO,ATT 496 PC:STOLEN PROP,F,44,0,20,24
SAN BERNARDINO CO SO,BAT AGAINST PEACE OFFICER,F,2,0,2,0
SAN BERNARDINO CO SO,BAT EMERGENCY PERSON/ETC,F,4,0,1,3
SAN BERNARDINO CO SO,BATT ON CUSTODIAL OFFICER,F,1,0,0,1
SAN BERNARDINO CO SO,BATT W/SERIOUS BODILY INJ,F,16,0,8,8
SAN BERNARDINO CO SO,BATTERY AGAINST PO,F,5,0,3,2
SAN BERNARDINO CO SO,BLD FALS BOX:VEH:CNTL SUB,F,1,0,0,1
SAN BERNARDINO CO SO,BRING ALC/DRUGS IN PRISON,F,3,0,2,1
SAN BERNARDINO CO SO,BRING CNTL SUB/ETC JAIL,F,16,0,4,12
SAN BERNARDINO CO SO,BRING WEAPON INTO PRISON,F,1,0,0,1
SAN BERNARDINO CO SO,BURGLARY:SECOND DEGREE,F,2,0,0,2
SAN BERNARDINO CO SO,CARJACKING,F,4,0,3,1
SAN BERNARDINO CO SO,CARRY CON/DIRK OR DAGGER,F,55,0,14,41
SAN BERNARDINO CO SO,CARRY CONCEALED STLN WPN,F,4,0,3,1
SAN BERNARDINO CO SO,CARRY LOAD F/ARM:PR FEL,F,1,0,0,1
SAN BERNARDINO CO SO,CARRY STOLEN LOADED F/ARM,F,6,0,1,5
SAN BERNARDINO CO SO,CAUSE FIRE OF INHAB STRUC,F,2,0,1,1
SAN BERNARDINO CO SO,CAUSE FIRE OF STRUC/FORES,F,1,0,1,0
SAN BERNARDINO CO SO,CCW IN VEHICLE,F,2,0,0,2
SAN BERNARDINO CO SO,CCW ON PERSON:LOADED,F,1,0,1,0
SAN BERNARDINO CO SO,CCW PROHIB/UNLAWFUL POSS,F,1,0,1,0
SAN BERNARDINO CO SO,CHILD CRUELTY:POS INJ/DTH,F,43,0,12,31
SAN BERNARDINO CO SO,CHILD STEALING,F,1,0,0,1
SAN BERNARDINO CO SO,CONT SEX ABUSE OF CHILD,F,1,0,0,1
SAN BERNARDINO CO SO,CONV PERSN POSS/ETC F/ARM,F,2,0,2,0
SAN BERNARDINO CO SO,COPY/ETC RELTY TITLE INFO,F,1,0,0,1
SAN BERNARDINO CO SO,CRPL INJ:SPOUS/COHAB/DATE,F,52,0,18,34
SAN BERNARDINO CO SO,CRRY LOAD F/ARM:PUB:S/CIR,F,2,0,0,2
SAN BERNARDINO CO SO,CRRY LOAD H/GUN:NOT OWNER,F,4,0,3,1
SAN BERNARDINO CO SO,CRUELTY TO ANIMALS,F,4,0,1,3
SAN BERNARDINO CO SO,CTAKR L&L DEP ADL:FRC/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,CULT MARIJ 6+ PLANTS W/PR,F,1,0,0,1
SAN BERNARDINO CO SO,DAMAGE/ETC POWER LINES,F,3,0,1,2
SAN BERNARDINO CO SO,DLR NOT DETERMIN OWNRSHIP,F,1,0,0,1
SAN BERNARDINO CO SO,DOMESTIC VIOLENCE W/PR,F,3,0,0,3
SAN BERNARDINO CO SO,DSCHRG LASER:OCC AIRCRAFT,F,1,0,0,1
SAN BERNARDINO CO SO,DUI .08 ALCOHOL:BODLY INJ,F,8,0,4,4
SAN BERNARDINO CO SO,DUI 0.08 W/PR:PER 23550VC,F,94,0,30,64
SAN BERNARDINO CO SO,DUI ALCOHOL:CAUSE BOD INJ,F,1,0,1,0
SAN BERNARDINO CO SO,DUI W/PRIORS:PER 23550 VC,F,3,0,1,2
SAN BERNARDINO CO SO,EMBEZZLEMENT $400+,F,6,0,2,4
SAN BERNARDINO CO SO,EVADE PO:DISREGARD SAFETY,F,5,0,2,3
SAN BERNARDINO CO SO,EVADE PO:WRONG WAY DRIVER,F,3,0,2,1
SAN BERNARDINO CO SO,EXTORTION,F,1,0,1,0
SAN BERNARDINO CO SO,FAIL TO REG AS SEX OFFNDR,F,2,0,0,2
SAN BERNARDINO CO SO,FALSE CHECK/RECS/CERT/ETC,F,3,0,0,3
SAN BERNARDINO CO SO,FALSE IMPRISON W/VIOLENCE,F,14,0,5,9
SAN BERNARDINO CO SO,FALSE IMPRISON:VIOL/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,FALSE IMPRISONMENT,F,4,0,1,3
SAN BERNARDINO CO SO,FALSE PERSONATE:SPEC CIRC,F,1,0,0,1
SAN BERNARDINO CO SO,FELON ON PRISON GROUNDS,F,2,0,1,1
SAN BERNARDINO CO SO,FELON/ETC POSS/ETC F/ARM,F,79,0,20,59
SAN BERNARDINO CO SO,FORGE ACCESS CARD:DEFRAUD,F,4,0,1,3
SAN BERNARDINO CO SO,FORGE NARCOTIC PRESCRIP,F,2,0,1,1
SAN BERNARDINO CO SO,FORGE/ALTER VEH REG/ETC,F,8,0,1,7
SAN BERNARDINO CO SO,FORGE/ETC HANDWRITING/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,FORGERY,F,6,0,3,3
SAN BERNARDINO CO SO,FT/REG/ETC:FEL SEX OFF/PR,F,3,0,0,3
SAN BERNARDINO CO SO,GET CREDIT/ETC OTHER'S ID,F,5,0,3,2
SAN BERNARDINO CO SO,GRAND THEFT FROM PERSON,F,1,0,1,0
SAN BERNARDINO CO SO,GRAND THEFT:AUTO,F,1,0,0,1
SAN BERNARDINO CO SO,GRAND THFT BY SERVANT/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,GRDTHFT:MONEY/LABOR/PROP,F,8,0,5,3
SAN BERNARDINO CO SO,HARM/DEATH:ELDER/DEP ADLT,F,15,0,3,12
SAN BERNARDINO CO SO,HARMFL MAT:EMAIL/ETC:MNR,F,1,0,0,1
SAN BERNARDINO CO SO,HIT AND RUN:DEATH/INJURY,F,9,0,5,4
SAN BERNARDINO CO SO,ILL POSS ASSAULT WPN,F,2,0,1,1
SAN BERNARDINO CO SO,ILLEGAL CNTL SUB PRESCRIP,F,1,0,0,1
SAN BERNARDINO CO SO,IND EXP:ILL ENTR OCC DWEL,F,1,0,0,1
SAN BERNARDINO CO SO,INDECENT EXPOSURE,F,3,0,2,1
SAN BERNARDINO CO SO,INFLICT CRPL INJ SP/COHAB,F,100,0,25,75
SAN BERNARDINO CO SO,INFLICT INJ/ETC ON CHILD,F,6,0,2,4
SAN BERNARDINO CO SO,INFLICT INJURY ON CHILD,F,5,0,0,5
SAN BERNARDINO CO SO,INVOLUNTARY MANSLAUGHTER,F,1,0,0,1
SAN BERNARDINO CO SO,KEP PLACE:SEL/ETC N/C/SUB,F,7,0,0,7
SAN BERNARDINO CO SO,KIDNAPPING,F,15,0,6,9
SAN BERNARDINO CO SO,L&L ACTS W/CHILD:AGE SPEC,F,1,0,0,1
SAN BERNARDINO CO SO,MAKE FICTITIOUS CHECK,F,8,0,4,4
SAN BERNARDINO CO SO,MAKE UNAUTH MONEY W/PR,F,1,0,1,0
SAN BERNARDINO CO SO,MAL SET/ETC FIRE PROP/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,MFG/ETC CNTL SUB,F,6,0,1,5
SAN BERNARDINO CO SO,MFG/ETC LEADED CANE/ETC,F,12,0,5,7
SAN BERNARDINO CO SO,MFG/ETC LG CAPACITY MAG,F,5,0,1,4
SAN BERNARDINO CO SO,MFG/ETC SHORT BARRL RIFLE,F,3,0,3,0
SAN BERNARDINO CO SO,MFG/SALE/ETC METAL KNUCKL,F,13,0,8,5
SAN BERNARDINO CO SO,MFG/SALE/POSS ZIP GUN,F,2,0,0,2
SAN BERNARDINO CO SO,MFG/SALE/POSSESS NUNCHAKU,F,3,0,0,3
SAN BERNARDINO CO SO,MFG/SELL/ETC ASSAULT WPN,F,3,0,2,1
SAN BERNARDINO CO SO,MRDR:1ST DEG:SHOOT F/VEH,F,2,0,0,2
SAN BERNARDINO CO SO,MURDER:FIRST DEGREE,F,1,0,0,1
SAN BERNARDINO CO SO,MURDER:SEC DEG ON PO,F,1,0,0,1
SAN BERNARDINO CO SO,MURDER:SECOND DEGREE,F,1,0,0,1
SAN BERNARDINO CO SO,ORAL COP W/MNR UNDER 14YR,F,1,0,0,1
SAN BERNARDINO CO SO,ORAL COP:VICT UNDER 10YRS,F,1,0,1,0
SAN BERNARDINO CO SO,OWN/ETC CHOP SHOP,F,5,0,1,4
SAN BERNARDINO CO SO,PANDERING,F,1,0,1,0
SAN BERNARDINO CO SO,PARTICIPATE:CRIM ST GANG,F,2,0,0,2
SAN BERNARDINO CO SO,PAS COMPLET CHECK/ETC:DEF,F,1,0,0,1
SAN BERNARDINO CO SO,PERSNATE:RECORDED DOCUMNT,F,1,0,1,0
SAN BERNARDINO CO SO,PET THFT W/PR PT/GT BURG/,F,1,0,1,0
SAN BERNARDINO CO SO,PHENCYCLIDINE/ETC F/SALE,F,1,0,0,1
SAN BERNARDINO CO SO,PIMPING,F,1,0,1,0
SAN BERNARDINO CO SO,POS BLANK CHEC/ETC:DEFRAD,F,2,0,1,1
SAN BERNARDINO CO SO,POS/ETC BAD/ETC CHEKS/ETC,F,4,0,1,3
SAN BERNARDINO CO SO,POS/ETC F/ARM:PR VIOL OFF,F,1,0,0,1
SAN BERNARDINO CO SO,POS/PUR F/SALE NARC/C/SUB,F,23,0,7,16
SAN BERNARDINO CO SO,POSS $ FROM SALE CNTL SUB,F,4,0,0,4
SAN BERNARDINO CO SO,POSS CNTL SUB FOR SALE,F,125,0,24,101
SAN BERNARDINO CO SO,POSS CNTL SUB IN PRISON,F,2,0,2,0
SAN BERNARDINO CO SO,POSS CNTL SUB WHILE ARMED,F,44,0,13,31
SAN BERNARDINO CO SO,POSS CONTROLLED SUBSTANCE,F,355,0,81,274
SAN BERNARDINO CO SO,POSS EXPLO:PRIV HABITATN,F,1,0,0,1
SAN BERNARDINO CO SO,POSS EXPLO:PUBLIC STREET,F,1,0,0,1
SAN BERNARDINO CO SO,POSS ID OF 10+ PRSN:WID,F,11,0,3,8
SAN BERNARDINO CO SO,POSS MARIJ FOR SALE W/PR,F,1,0,0,1
SAN BERNARDINO CO SO,POSS REST BIOLOGICAL AGNT,F,1,0,1,0
SAN BERNARDINO CO SO,POSS/ETC OBS MTR:MNR:SEX,F,2,0,2,0
SAN BERNARDINO CO SO,POSS/PUR COKE BASE F/SALE,F,1,0,0,1
SAN BERNARDINO CO SO,POSSESS NARCOTIC CNTL SUB,F,77,0,29,48
SAN BERNARDINO CO SO,POSSESS SILENCER,F,1,0,0,1
SAN BERNARDINO CO SO,PROHIB BUY/ETC F/ARM/ORDS,F,1,0,0,1
SAN BERNARDINO CO SO,PROHIB OWN/ETC AMMO/ETC,F,40,0,9,31
SAN BERNARDINO CO SO,PRVENT/DISUADE VIC/WITNES,F,1,0,1,0
SAN BERNARDINO CO SO,PTHFT W/PR JAIL:SPEC OFNS,F,1,0,0,1
SAN BERNARDINO CO SO,RAPE SPOUSE BY FORCE/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,ROB:1ST DEG:CAB/ETC/DWELL,F,1,0,0,1
SAN BERNARDINO CO SO,ROBBERY:FIRST DEGREE,F,1,0,1,0
SAN BERNARDINO CO SO,ROBBERY:SECOND DEGREE,F,1,0,1,0
SAN BERNARDINO CO SO,SDMY:VICTIM UNDER 10YRS,F,1,0,1,0
SAN BERNARDINO CO SO,SELL/ETC C/F/ARM/ETC:-AGE,F,2,0,2,0
SAN BERNARDINO CO SO,SELL/ETC LOST/ETC ACC CRD,F,1,0,1,0
SAN BERNARDINO CO SO,SELL/TRNSP/ETC MARIJUANA,F,7,0,2,5
SAN BERNARDINO CO SO,SEND/SELL/ETC OBS MTR:MNR,F,1,0,0,1
SAN BERNARDINO CO SO,SEX INTERCOURSE W/MNR -18,F,2,0,2,0
SAN BERNARDINO CO SO,SEX W/MINOR:3+ YRS YOUNGR,F,1,0,0,1
SAN BERNARDINO CO SO,SHOOT:INHAB DWELL/VEH/ETC,F,2,0,2,0
SAN BERNARDINO CO SO,SHOPLIFTING,F,34,0,14,20
SAN BERNARDINO CO SO,STALKING,F,1,0,0,1
SAN BERNARDINO CO SO,STALKNG:TEMP RESTRAIN ORD,F,1,0,0,1
SAN BERNARDINO CO SO,TAKE F/ARM FROM PO:SC,F,1,0,0,1
SAN BERNARDINO CO SO,TAKE ONCALL EMERG/ETC VEH,F,1,0,0,1
SAN BERNARDINO CO SO,THEFT UTILITY SERV $400+,F,4,0,0,4
SAN BERNARDINO CO SO,THEFT:CRDT CRD HLDR $400+,F,1,0,1,0
SAN BERNARDINO CO SO,THFT:USE ACCESS CRD DATA,F,1,0,1,0
SAN BERNARDINO CO SO,THREAT RIGHT OF RELIGION,F,2,0,0,2
SAN BERNARDINO CO SO,THREAT/ETC W/WPN MAS DEST,F,1,0,1,0
SAN BERNARDINO CO SO,TORTURE,F,1,0,0,1
SAN BERNARDINO CO SO,TRAN FAIL ANNUAL UPD,F,1,0,0,1
SAN BERNARDINO CO SO,TRAN FAIL REG RLS CUSTODY,F,1,0,0,1
SAN BERNARDINO CO SO,TRANS/SELL NARC BTWN CNTY,F,1,0,0,1
SAN BERNARDINO CO SO,TRANSP/ETC CNTL SUB,F,42,0,11,31
SAN BERNARDINO CO SO,TRANSP/ETC F/SALE C/SUB,F,1,0,0,1
SAN BERNARDINO CO SO,TRANSP/ETC PHENCYCLDN/ETC,F,1,0,0,1
